Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year,Daily_Return,Log_Return,Price_Range,Close_to_Open_Change,Average_Price,Lagged_Close,Lagged_Volume,Volume_MA5,Volume_Ratio,Lagged_Return,Rolling_Volatility,Day_of_Week,Week_of_Year,Close_to_High_Ratio,Next_Day_Volatility
2020-07-30,300.6130021308088,302.95702693767106,298.5024735213327,302.5367736816406,61861700.0,30,3,31,7,2020,-0.0035679885351556084,-0.003574368987691304,4.454553416338342,1.923771550831816,301.33209138021476,303.6200866699219,48454200.0,57974100.0,1.0670575308629198,0.012298755340400369,0.008613581752429548,3,31,-0.09434239905823925,0.008031357672797054
2020-07-31,304.3484948852308,305.0302308444196,300.08069839308894,304.927490234375,84986800.0,31,4,31,7,2020,0.007902234573474054,0.00787117543494775,4.94953245133064,0.5789953491441793,303.3461398239612,302.5367736816406,61861700.0,60218140.0,1.4113155936068433,-0.0035679885351556084,0.008031357672797054,4,31,-0.020757639444702783,0.007992694004487943
2020-08-03,306.60844290105194,307.8224634422945,306.05746259390503,307.04736328125,53077900.0,3,0,32,8,2020,0.00695205619291861,0.00692800206965987,1.7650008483894908,0.4389203801980557,306.9757631058165,304.927490234375,84986800.0,61175120.0,0.8676386740230342,0.007902234573474054,0.007992694004487943,0,32,-0.4391500217984457,0.005895157029076314
2020-08-04,306.1788106195919,308.2333374023437,306.1788106195919,308.2333374023437,41917900.0,4,1,32,8,2020,0.0038625119864890145,0.0038550716398640093,2.0545267827517932,2.0545267827517932,307.54849514142643,307.04736328125,53077900.0,58059700.0,0.7219792730585931,0.00695205619291861,0.005895157029076314,1,32,0.0,0.00463019401089422
2020-08-05,309.55016463797307,310.4093383398934,309.2793341178766,310.1478271484375,42697700.0,5,2,32,8,2020,0.00621117028491569,0.006191960469349588,1.1300042220167938,0.5976625104644313,309.94549986873585,308.2333374023437,41917900.0,56908400.0,0.7502881824124382,0.0038625119864890145,0.00463019401089422,2,32,-0.231424968474152,0.0015072223616608385
2020-08-06,309.5594993521016,312.3424160632494,309.23263887610466,312.22100830078125,43679400.0,6,3,32,8,2020,0.006684493557169269,0.006662251393494172,3.1097771871447435,2.661508948679625,311.2653544133784,310.1478271484375,42697700.0,53271940.0,0.8199325949083138,0.00621117028491569,0.0015072223616608385,3,32,-0.039040662774821926,0.0026306094992080095
2020-08-07,311.24042820221075,312.7346270338488,310.32522464920777,312.44512939453125,57308300.0,7,4,32,8,2020,0.0007178283580908662,0.0007175708425422998,2.409402384641055,1.204701192320499,311.8349936925293,312.22100830078125,43679400.0,47736240.0,1.2005197728183032,0.006684493557169269,0.0026306094992080095,4,32,-0.12015329658632437,0.002442663564265276
2020-08-10,312.90271462565426,313.5657548431488,310.94158045473444,313.3789978027344,44282100.0,10,0,33,8,2020,0.002988903715710922,0.0029844458235979265,2.6241743884143602,0.4762831770801199,312.62877770020583,312.44512939453125,57308300.0,45977080.0,0.9631342399299825,0.0007178283580908662,0.002442663564265276,0,33,-0.07116792284801889,0.006060391825425496
2020-08-11,314.57433805448863,315.2187110909393,310.0544074723582,310.7921447753906,69601100.0,11,1,33,8,2020,-0.008254710894736172,-0.008288969681899476,5.164303618581073,-3.78219327909801,312.02175444622935,313.3789978027344,44282100.0,51513720.0,1.3511177216477475,0.002988903715710922,0.006060391825425496,1,33,-0.8571467989647138,0.008138765683543757
2020-08-12,313.2576246039497,315.9098142659354,313.2296096198239,315.1253662109375,53774400.0,12,2,33,8,2020,0.013942506296864332,0.013846203657018028,2.680204646111463,1.8677416069878063,314.75493003223227,310.7921447753906,69601100.0,53729060.0,1.0008438636372943,-0.008254710894736172,0.008138765683543757,2,33,-0.2926821487814323,0.00812002773254313
2020-08-13,314.3502113628248,315.88177303303496,313.6217933366078,314.5556640625,41816100.0,13,3,33,8,2020,-0.0018078587429745108,-0.0018094948918398435,2.2599796964271377,0.20545269967522017,314.6864101440476,315.1253662109375,53774400.0,53356400.0,0.7837129191624622,0.013942506296864332,0.00812002773254313,3,33,-0.5867791523222273,0.008142758323962726
2020-08-14,314.16350583844905,315.1067245461142,313.4257398641521,314.5650634765625,47260400.0,14,4,33,8,2020,2.9881560360767168e-05,2.9881113915835997e-05,1.6809846819621157,0.40155763811344514,314.36584262894297,314.5556640625,41816100.0,51346820.0,0.9204153246491215,-0.0018078587429745108,0.008142758323962726,4,33,-0.3222284387026409,0.008152451258285093
2020-08-17,315.59228500218256,315.96582760402447,314.574369299887,315.56427001953125,35481000.0,17,0,34,8,2020,0.003176470177347568,0.0031714358540550765,1.3914583041374726,-0.028014982651313858,315.36815564114755,314.5650634765625,47260400.0,49586600.0,0.7155360520785857,2.9881560360767168e-05,0.008152451258285093,0,34,-0.28858757987874695,0.006147358653221707
2020-08-18,315.965854365127,316.6756053183714,314.3502475634696,316.2460327148437,38733900.0,18,1,34,8,2020,0.0021604559200261164,0.0021581254910573626,2.325357754901802,0.28017834971672073,315.75729519889495,315.56427001953125,35481000.0,43413160.0,0.8922156323105712,0.003176470177347568,0.006147358653221707,1,34,-0.18473398453300435,0.00297025813009199
2020-08-19,316.62891413317595,317.1518795520777,314.35961470835485,314.9292907714844,68054200.0,19,2,34,8,2020,-0.004163663120310579,-0.004172355301533445,2.792264843722819,-1.6996233616915788,315.48026167730563,316.2460327148437,38733900.0,46269120.0,1.470834111390059,0.0021604559200261164,0.00297025813009199,2,34,-0.795980648322029,0.0030847073478875195
2020-08-20,313.18290521636834,316.3954231243161,313.0521781210031,315.9098205566406,42207800.0,20,3,34,8,2020,0.0031134918659176947,0.0031086549872391756,3.3432450033129726,2.726915340272285,315.1191406006533,314.9292907714844,68054200.0,46347460.0,0.9106820524792513,-0.004163663120310579,0.0030847073478875195,3,34,-0.14524887263549804,0.003244102552322015
2020-08-21,315.57365081155143,317.2546069451687,315.2280946567905,317.0304870605469,55106600.0,21,4,34,8,2020,0.0035474253441427628,0.0035411480719127245,2.0265122883781714,1.4568362489954438,316.50439622083536,315.9098205566406,42207800.0,47916700.0,1.1500499825739252,0.0031134918659176947,0.003244102552322015,4,34,-0.11059389370946195,0.00507955391792387
2020-08-24,319.4958672320876,320.3176780797883,317.0024482049914,320.24298095703125,48588700.0,24,0,35,8,2020,0.010133075611339804,0.010082080204870593,3.3152298747968985,0.747113724943631,319.18770241393696,317.0304870605469,55106600.0,50538240.0,0.96142445799458,0.0035474253441427628,0.00507955391792387,0,35,-0.022531506284054797,0.005062249903154659
2020-08-25,320.8126365881978,321.447661895895,319.6359502537484,321.3636169433594,38463400.0,25,1,35,8,2020,0.0034993303615247218,0.003493221951118058,1.8117116421466335,0.5509803551615846,320.8157430310009,320.24298095703125,48588700.0,50484140.0,0.7618907641092827,0.010133075611339804,0.005062249903154659,1,35,-0.046389806512504884,0.003669658122644613
2020-08-26,321.9612142642938,324.8561901187052,321.4102340694392,324.5853881835937,50790200.0,26,2,35,8,2020,0.01002531422467201,0.009975394127865758,3.4459560492659875,2.624173919299892,323.61727079057937,321.3636169433594,38463400.0,47031340.0,1.0799224517098598,0.0034993303615247218,0.003669658122644613,2,35,-0.07858542919291185,0.0038736184468541567
2020-08-27,325.4633454666963,326.76141115404727,323.6142708874481,325.29522705078125,58034100.0,27,3,35,8,2020,0.0021869094944781953,0.0021845216885529443,3.1471402665991945,-0.16811841591504617,325.2236363640922,324.5853881835937,50790200.0,50196600.0,1.156136072961117,0.01002531422467201,0.0038736184468541567,3,35,-0.4658782192922013,0.0036478697538420975
2020-08-28,326.3317645757139,327.52711787637884,325.12706344865074,327.3963623046875,48588900.0,28,4,35,8,2020,0.006459164104422044,0.006438393098204956,2.4000544277280937,1.064597728973581,326.683514543239,325.29522705078125,58034100.0,48893060.0,0.9937790762124522,0.0021869094944781953,0.0036478697538420975,4,35,-0.05448025268956608,0.0050884332585145195
2020-08-31,327.181652348256,328.0688125407522,325.97695099270294,326.2104187011719,66099200.0,31,0,36,8,2020,-0.0036223481384070055,-0.0036289247280264264,2.0918615480492804,-0.9712336470841478,326.7520607448757,327.3963623046875,48588900.0,52395160.0,1.26155163950258,0.006459164104422044,0.0050884332585145195,0,36,-0.8883923705722058,0.00568126418027519
2020-09-01,327.0508417988004,329.3855184912039,326.14498610216896,329.2828063964844,54908700.0,1,1,36,9,2020,0.009418422953949124,0.009374346148345246,3.2405323890349678,2.231964597683998,328.2711036632857,326.2104187011719,66099200.0,55684220.0,0.9860728946189782,-0.0036223481384070055,0.00568126418027519,1,36,-0.031696055582440145,0.006899720884109869
2020-09-02,331.2159053874942,335.02608497792954,330.05788643887195,334.0455322265625,69540000.0,2,2,36,9,2020,0.01446393719186001,0.01436033228065284,4.968198539057596,2.8296268390682826,333.0431678811213,329.2828063964844,54908700.0,59434180.0,1.1700338088285225,0.009418422953949124,0.006899720884109869,2,36,-0.19736585477782476,0.019527141506122715
2020-09-03,332.336631372699,332.8129146497401,319.93482700733875,322.5496826171875,148011100.0,3,3,36,9,2020,-0.0344140199473707,-0.03502012871947852,12.87808764240134,-9.786948755511503,325.0991414247555,334.0455322265625,69540000.0,77429580.0,1.9115575727002523,0.01446393719186001,0.019527141506122715,3,36,-0.7969531127246497,0.019120658770473205
2020-09-04,323.2406230724687,324.82818593254683,312.72523139564777,319.9160461425781,139156300.0,4,4,36,9,2020,-0.00816505678517454,-0.0081985734295454,12.102954536899063,-3.3245769298905543,319.1564878235909,322.5496826171875,148011100.0,95543060.0,1.456477320278417,-0.0344140199473707,0.019120658770473205,4,36,-0.4058628638976331,0.02163263864698047
2020-09-08,314.4435654490373,319.9814398318477,310.8668535486843,311.1750183105469,114465300.0,8,1,37,9,2020,-0.027322880291336227,-0.027703091837739367,9.114586283163419,-3.268547138490419,314.00777056369293,319.9160461425781,139156300.0,105216280.0,1.0879048375403502,-0.00816505678517454,0.02163263864698047,1,37,-0.9661899342121709,0.024196847571347654
2020-09-09,315.228117087481,319.8134267164912,314.3502761442786,317.32000732421875,91462300.0,9,2,37,9,2020,0.01974769390883191,0.019555237785007982,5.463150572212612,2.091890236737754,317.1612367283295,311.1750183105469,114465300.0,112527000.0,0.8128031494663503,-0.027322880291336227,0.024196847571347654,2,37,-0.4564068588837412,0.021078819813431866
2020-09-10,319.21577035054526,319.8788107355983,310.8389469102598,311.8101806640625,90569500.0,10,3,37,9,2020,-0.01736362830260063,-0.017516144160826766,9.0398638253385,-7.405589686482756,314.17597943664015,317.32000732421875,91462300.0,116732900.0,0.7758695277852259,0.01974769390883191,0.021078819813431866,3,37,-0.8925610194392112,0.01797528766527449
2020-09-11,313.61240173620297,314.6863471235909,309.1111390348567,311.9687805175781,84680200.0,11,4,37,9,2020,0.0005086423194324841,0.0005085130047760049,5.5752080887342,-1.643621218624844,311.92208889200856,311.8101806640625,90569500.0,104066720.0,0.8137106656191335,-0.01736362830260063,0.01797528766527449,4,37,-0.48743769968051176,0.01991477891599889
2020-09-14,315.1719338164644,317.87083313751805,312.1181876585951,316.0777893066406,65605700.0,14,0,38,9,2020,0.013171217909193844,0.013085231625029762,5.752645478922943,0.9058554901762363,315.3556033675846,311.9687805175781,84680200.0,89356600.0,0.7342009431871849,0.0005086423194324841,0.01991477891599889,0,38,-0.31169030621597266,0.014155863968319929
2020-09-15,318.5619647420056,319.4024426618689,316.087213117058,317.6748046875,52920900.0,15,1,38,9,2020,0.005052602349449042,0.0050398807875331976,3.3152295448109044,-0.887160054505614,317.7214868221423,316.0777893066406,65605700.0,77047720.0,0.6868587415695104,0.013171217909193844,0.014155863968319929,1,38,-0.5211216752918566,0.01134856649273298
2020-09-16,318.9262998840201,320.37378855943604,316.1340061657444,316.4141845703125,82096000.0,16,2,38,9,2020,-0.003968272266437922,-0.003976166750724675,4.239782393691655,-2.512115313707625,317.64065976516434,317.6748046875,52920900.0,75174460.0,1.0920730258654336,0.005052602349449042,0.01134856649273298,2,38,-0.9339167960636389,0.008444693326871451
2020-09-17,311.5019402769524,315.3681790501936,310.9696270836264,313.63116455078125,91523300.0,17,3,38,9,2020,-0.008795497026502064,-0.008834405726052654,4.398551966567197,2.129224273828868,313.3229902282004,316.4141845703125,82096000.0,75365220.0,1.2143970388463008,-0.003968272266437922,0.008444693326871451,3,38,-0.39490598556414774,0.010214346704378631
2020-09-18,314.4459629250625,314.5584714401941,307.5076612275402,310.0204467773437,105877900.0,18,4,38,9,2020,-0.011512624322934428,-0.011579407644656082,7.050810212653914,-4.425516147718781,310.6955264816927,313.63116455078125,91523300.0,79604760.0,1.3300448365148014,-0.008795497026502064,0.010214346704378631,4,38,-0.6436174745855664,0.0069061343245553925
2020-09-21,305.379315026398,306.7200892586853,301.65700551459594,306.570068359375,99450800.0,21,0,39,9,2020,-0.01112951888765823,-0.011191915376876234,5.06308374408934,1.1907533329770104,304.9823877108854,310.0204467773437,105877900.0,86373780.0,1.1514003439469709,-0.011512624322934428,0.0069061343245553925,0,39,-0.029630341288629142,0.00902788461711523
2020-09-22,308.07024574053406,310.25486247331366,305.52930433849474,309.6922912597656,63612100.0,22,1,39,9,2020,0.010184369651934144,0.010132858403836922,4.725558134818925,1.6220455192315626,308.4921526905247,306.570068359375,99450800.0,88512020.0,0.7186831799793971,-0.01112951888765823,0.00902788461711523,1,39,-0.11904862822507559,0.01204424100412827
2020-09-23,310.2548240451303,310.53612392384275,302.0038759802569,302.5101928710937,93112200.0,23,2,39,9,2020,-0.023191078988297087,-0.023464223332483006,8.532247943585844,-7.744631174036613,305.01673092506445,309.6922912597656,63612100.0,90715260.0,1.0264226768462108,0.010184369651934144,0.01204424100412827,2,39,-0.9406584414582781,0.013109887650425065
2020-09-24,301.1787505238137,306.4105959175877,299.8473332139737,303.3164978027344,76681300.0,24,3,39,9,2020,0.0026653810372077036,0.002661835208429989,6.563262703614043,2.137747278920699,303.19147564476526,302.5101928710937,93112200.0,87746860.0,0.8738922395627604,-0.023191078988297087,0.013109887650425065,3,39,-0.47142682756696536,0.016033274915857328
2020-09-25,302.4538966408297,309.01715959766386,301.5725705110975,308.22021484375,71069400.0,25,4,39,9,2020,0.016166997431853458,0.01603770320046114,7.444589086566339,5.766318202920274,306.2699816508371,303.3164978027344,76681300.0,80785160.0,0.8797333569680372,0.0026653810372077036,0.016033274915857328,4,39,-0.1070502004404701,0.01647141012394551
2020-09-28,312.43008717344736,314.06151775569106,311.4268386278702,313.3395690917969,64584600.0,28,0,40,9,2020,0.01660940457991078,0.016472977000968152,2.6346791278208457,0.9094819183495133,312.9426418251194,308.22021484375,71069400.0,73811920.0,0.8749887552037665,0.016166997431853458,0.01647141012394551,0,40,-0.2740176806620503,0.016602506006840836
2020-09-29,313.133297889591,313.8833736897171,310.92991088307895,311.63311767578125,51304000.0,29,1,40,9,2020,-0.005446013157424434,-0.0054608967491663815,2.9534628066381288,-1.500180213809756,312.1488007495257,313.3395690917969,64584600.0,71350300.0,0.7190439283366713,0.01660940457991078,0.016602506006840836,1,40,-0.7619043005648171,0.009341793067466408
2020-09-30,312.3081668212634,317.18374488629394,312.1112769503438,313.9958801269531,104081100.0,30,2,40,9,2020,0.007581872134752032,0.007553274201835803,5.072467935950158,1.6877133056897264,314.4303006545303,311.63311767578125,51304000.0,73544080.0,1.4152206404648748,-0.005446013157424434,0.009341793067466408,2,40,-0.6284642504583268,0.008999064797090481
2020-10-01,316.62121997881246,317.6056980905988,314.10843445242614,316.01177978515625,88698700.0,1,3,40,10,2020,0.0064201468420161945,0.006399625485861233,3.497263638172683,-0.6094401936562122,315.90863744272707,313.9958801269531,104081100.0,75947560.0,1.16789400475802,0.007581872134752032,0.008999064797090481,3,40,-0.4557615525592437,0.010550696213102865
2020-10-02,311.004884367003,315.9835853495908,310.526694670449,313.0113525390625,89431100.0,2,4,40,10,2020,-0.009494668990294053,-0.009540030717978803,5.456890679141793,2.006468172059499,313.17387751970074,316.01177978515625,88698700.0,79619900.0,1.1232254750382755,0.0064201468420161945,0.010550696213102865,4,40,-0.5446751612395736,0.010915224059337394
2020-10-05,315.09290768442173,318.7495774032879,315.046038675466,318.56207275390625,45713100.0,5,0,41,10,2020,0.017733287210888182,0.01757788695527563,3.703538727821922,3.469165069484518,317.45256294422006,313.0113525390625,89431100.0,75845600.0,0.6027126161570349,-0.009494668990294053,0.010915224059337394,0,41,-0.05062851050350001,0.01315808512050194
2020-10-06,318.7026585395191,320.82166390232084,313.51768224080985,314.0333557128906,90128900.0,6,1,41,10,2020,-0.014216121215767319,-0.014318138279116278,7.3039816615109885,-4.6693028266284955,316.1242339520071,318.56207275390625,45713100.0,83610580.0,1.0779604686392559,0.017733287210888182,0.01315808512050194,1,41,-0.9293983068443111,0.014892991174200022
2020-10-07,317.02430215447,320.3153183989159,316.9961750333017,319.4996032714844,56999600.0,7,2,41,10,2020,0.01740658264210415,0.01725682344860464,3.3191433656141953,2.4753011170143964,318.9370322345673,314.0333557128906,90128900.0,74194280.0,0.7682479026685076,-0.014216121215767319,0.014892991174200022,2,41,-0.24576073931672004,0.015049108803405284
2020-10-08,321.45929867947905,322.39690781746,320.531046175657,322.3312683105469,45242500.0,8,3,41,10,2020,0.008862812379320406,0.00882376818236377,1.865861641802951,0.8719696310678273,321.7530741012213,319.4996032714844,56999600.0,65503040.0,0.6906931342423192,0.01740658264210415,0.015049108803405284,3,41,-0.0351791930561767,0.013019762322154637
2020-10-09,324.0001930656447,325.67852133929125,323.37201100239963,325.209716796875,59528600.0,9,4,41,10,2020,0.00893009387955157,0.008890456394070139,2.3065103368916198,1.2095237312303198,324.753416379522,322.3312683105469,45242500.0,59522540.0,1.0001018101714074,0.008862812379320406,0.013019762322154637,4,41,-0.20325273852795206,0.012721433044652801
2020-10-12,327.77869196001427,331.9322925203019,327.2817603874918,330.4414978027344,80388500.0,12,0,42,10,2020,0.01608740678903864,0.01595937576006765,4.650532132810156,2.662805842720104,329.885183570176,325.209716796875,59528600.0,66457620.0,1.2096205070238748,0.00893009387955157,0.012721433044652801,0,42,-0.32056433005801366,0.00951276959497867
2020-10-13,330.3008877482205,330.4790357421125,327.3099128363136,328.2850341796875,73255500.0,13,1,42,10,2020,-0.006526007288389146,-0.0065473947746613114,3.169122905798929,-2.0158535685329753,328.69132758603786,330.4414978027344,80388500.0,63082940.0,1.161256910346918,0.01608740678903864,0.00951276959497867,1,42,-0.6923056087254836,0.010128818632558417
2020-10-14,328.86638503127364,329.972756879164,325.4816299847043,326.2223205566406,57727900.0,14,2,42,10,2020,-0.006283300815710824,-0.006303123829879873,4.49112689445974,-2.644064474633012,327.2255691401696,328.2850341796875,73255500.0,63228600.0,0.9130029765011403,-0.006526007288389146,0.010128818632558417,2,42,-0.8350768995527476,0.00997582353444361
2020-10-15,322.26563661869,326.306729812301,321.7218358954401,325.8191833496094,60357700.0,15,3,42,10,2020,-0.0012357744446896968,-0.0012365386435786207,4.584893916860892,3.553546730919379,324.61591635245014,326.2223205566406,57727900.0,66251640.0,0.9110370701766779,-0.006283300815710824,0.00997582353444361,3,42,-0.1063375666989108,0.009251385986373406
2020-10-16,327.1879831716845,328.86631106030853,325.4440444084783,325.6221923828125,89501900.0,16,4,42,10,2020,-0.0006046021132694035,-0.0006047849588300111,3.4222666518302276,-1.5657907888719933,326.64418261719976,325.8191833496094,60357700.0,72246300.0,1.2388440653708217,-0.0012357744446896968,0.009251385986373406,4,42,-0.9479444495539466,0.0058493532696734215
2020-10-19,326.8974013316751,327.5349686413807,319.7622099387376,320.67169189453125,68425600.0,19,0,43,10,2020,-0.015203203602478288,-0.01531995716600483,7.772758702643102,-6.225709437143848,322.6562901582165,325.6221923828125,89501900.0,69853720.0,0.979555562681558,-0.0006046021132694035,0.0058493532696734215,0,43,-0.8829910987093461,0.007312583558289237
2020-10-20,322.031233935768,325.2378698514806,321.26241617122287,321.95623779296875,60051900.0,20,1,43,10,2020,0.004005797614527129,0.003997795769326281,3.975453680257715,-0.07499614279925026,322.81884127189073,320.67169189453125,68425600.0,67213000.0,0.8934566229747222,-0.015203203602478288,0.007312583558289237,1,43,-0.8254735993551043,0.007212379068711971
2020-10-21,321.90922208604786,324.1032518945856,321.0372527547484,321.3466796875,63575000.0,21,2,43,10,2020,-0.0018932949075541883,-0.001895089455788094,3.0659991398371744,-0.5625423985478619,322.16239477894464,321.95623779296875,60051900.0,68382420.0,0.9296980130273249,0.004005797614527129,0.007212379068711971,2,43,-0.8990779453486656,0.008181434964583663
2020-10-22,321.5623564776125,323.7001037324051,319.39648209894983,323.1094055175781,55399300.0,22,3,43,10,2020,0.0054854334632998825,0.00547044326665838,4.303621633455293,1.5470490399656,322.0686637829777,321.3466796875,63575000.0,67390740.0,0.8220610131302906,-0.0018932949075541883,0.008181434964583663,3,43,-0.1372560752634614,0.008497668228779082
2020-10-23,324.3470870487443,324.4033413018358,321.7217931926183,324.2064514160156,49143900.0,23,4,43,10,2020,0.003395276892915522,0.003389525954002603,2.6815481092174878,-0.1406356327286744,323.44386197015655,323.1094055175781,55399300.0,59319140.0,0.8284661578033666,0.0054854334632998825,0.008497668228779082,4,43,-0.07342396175678187,0.00989379398767751
2020-10-26,320.78415780016087,321.5811311382189,314.68031431922407,318.2151184082031,91473000.0,26,0,44,10,2020,-0.01847999316992166,-0.01865288154053503,6.9008168189948265,-2.5690393919577446,318.158854621882,324.2064514160156,49143900.0,63928620.0,1.4308614826974209,0.003395276892915522,0.00989379398767751,0,44,-0.4877701898637069,0.009406866909395257
2020-10-27,318.562028834951,318.89955432543974,316.9024426660506,317.1181030273437,65994100.0,27,1,44,10,2020,-0.003447401827879837,-0.003453357809943283,1.9971116593891338,-1.443925807607286,317.64003333961136,318.2151184082031,91473000.0,65117060.0,1.0134686670436288,-0.01847999316992166,0.009406866909395257,1,44,-0.8920138689896515,0.01671185154536719
2020-10-28,311.38004621226844,317.1463375356584,305.782517691265,306.2794494628906,127094300.0,28,2,44,10,2020,-0.03417860242282822,-0.03477635050009816,11.36381984439339,-5.100596749377814,309.73610156327135,317.1181030273437,65994100.0,77820920.0,1.6331636788668138,-0.003447401827879837,0.01671185154536719,2,44,-0.9562707101634681,0.017848877939504453
2020-10-29,306.5137455675911,312.5988185025003,304.80729040972653,309.3922119140625,90597700.0,29,3,44,10,2020,0.010163144986157668,0.010111847497917542,7.791528092773774,2.8784663464713844,308.9327736087631,306.2794494628906,127094300.0,84860600.0,1.06760616823355,-0.03417860242282822,0.017848877939504453,3,44,-0.4115504109407966,0.016568609902474284
2020-10-30,307.79833140359307,309.12036374209686,302.4727182852456,306.1669006347656,120287300.0,30,4,44,10,2020,-0.010424668608635668,-0.010479386072925772,6.647645456851251,-1.6314307688274425,305.9199942207027,309.3922119140625,90597700.0,99089280.0,1.213928489539938,0.010163144986157668,0.016568609902474284,4,44,-0.4442870978155595,0.01854248084814817
2020-11-02,309.5985107421875,311.6237210512977,306.8231674332238,309.5985107421875,86068300.0,2,0,45,11,2020,0.01120829880796137,0.011145951267564163,4.800553618073934,0.0,309.348466408903,306.1669006347656,120287300.0,98008340.0,0.8781732248500485,-0.010424668608635668,0.01854248084814817,0,45,-0.4218701571179944,0.02127960846147459
2020-11-03,312.8708172345701,317.1463129111161,309.682951667119,315.0648193359375,93294200.0,3,1,45,11,2020,0.017656120440133316,0.01750206188661627,7.463361243997099,2.1940021013674027,313.96469463805755,309.5985107421875,86068300.0,103468360.0,0.9016688773263634,0.01120829880796137,0.02127960846147459,1,45,-0.2788949251053344,0.012545802742394628
2020-11-04,319.5934176061396,326.2317059230251,318.4026643741842,322.1062316894531,126959700.0,4,2,45,11,2020,0.022349091111971253,0.022103009888065014,7.829041548840905,2.512814083313515,322.2468673288875,315.0648193359375,93294200.0,103441440.0,1.2273582038301092,0.017656120440133316,0.012545802742394628,2,45,-0.5269449916487889,0.013218011872376409
2020-11-05,327.45060497682704,330.2165633690293,327.094308927547,328.3882141113281,82039700.0,5,3,45,11,2020,0.01950282796121594,0.01931508489926222,3.122254441482312,0.9376091345010877,328.5663621359681,322.1062316894531,126959700.0,101729840.0,0.8064467613435743,0.022349091111971253,0.013218011872376409,3,45,-0.5855862460822238,0.008993855063836263
2020-11-06,328.09745002043775,329.57888799093706,325.9597030390576,328.3131103515625,74973000.0,6,4,45,11,2020,-0.0002287041877214735,-0.00022873034451240194,3.619184951879447,0.21566033112475225,327.9505671271857,328.3882141113281,82039700.0,92666980.0,0.809058415413991,0.01950282796121594,0.008993855063836263,4,45,-0.34974107601691984,0.008904881824200345
2020-11-09,341.2615328599802,341.64595596556694,331.9698246723905,332.4386291503906,172304200.0,9,0,46,11,2020,0.012565805838245181,0.012487511307065376,9.676131293176468,-8.822903709589582,335.35146992944937,328.3131103515625,74973000.0,109914160.0,1.567625135833272,-0.0002287041877214735,0.008904881824200345,0,46,-0.9515504219821046,0.011000055795654443
2020-11-10,331.4355001128433,333.0200621084687,328.64144272996856,331.9512023925781,85552000.0,10,1,46,11,2020,-0.0014662157615623617,-0.0014672917077335156,4.3786193785001615,0.5157022797348532,331.2042357436718,332.4386291503906,172304200.0,108365720.0,0.7894747527170032,0.012565805838245181,0.011000055795654443,1,46,-0.24410884424869106,0.008801179547116554
2020-11-11,334.16388045075604,335.2515104499309,332.90748767935384,334.41705322265625,58649000.0,11,2,46,11,2020,0.007428353361292883,0.007400899020991852,2.3440227705770553,0.2531727719002106,334.1920171173137,331.9512023925781,85552000.0,94703580.0,0.6192902105707091,-0.0014662157615623617,0.008801179547116554,2,46,-0.35599365234374936,0.008582059083713563
2020-11-12,333.3949802115646,334.4638681566387,329.34453126518764,331.1728515625,67546200.0,12,3,46,11,2020,-0.009701065268332032,-0.009748427158106315,5.1193368914510415,-2.2221286490645866,331.66041699477546,334.41705322265625,58649000.0,91804880.0,0.7357582734164023,0.007428353361292883,0.008582059083713563,3,46,-0.6428599375115291,0.009977633881752225
2020-11-13,333.1043325413079,336.5078577221652,332.57927380077643,335.7577819824219,62892200.0,13,4,46,11,2020,0.013844523783546281,0.013749563810780898,3.9285839213887925,2.6534494411139917,334.94830450178785,331.1728515625,67546200.0,89388720.0,0.7035809439938283,-0.009701065268332032,0.009977633881752225,4,46,-0.19092776296813654,0.009960964180915773
2020-11-16,338.45814903082425,340.1458339943813,337.1548586249361,339.9489440917969,74541100.0,16,0,47,11,2020,0.012482695366371033,0.012405428856327656,2.9909753694452093,1.49079506097263,339.0832122370381,335.7577819824219,62892200.0,69836100.0,1.0673720325161342,0.013844523783546281,0.009960964180915773,0,47,-0.06582799196401855,0.010676435734610818
2020-11-17,337.511165246893,339.33951452602435,335.9828577615732,338.12060546875,66111000.0,17,1,47,11,2020,-0.005378274163879038,-0.005392789147470037,3.356656764451145,0.6094402218570281,337.8143259187825,339.9489440917969,74541100.0,65947900.0,1.0024731644222182,0.012482695366371033,0.010676435734610818,1,47,-0.3631318728156145,0.012402013237865368
2020-11-18,338.392495692237,338.94568161449536,334.0138487090772,334.0513610839844,70591300.0,18,2,47,11,2020,-0.012034890269773002,-0.01210789589605635,4.931832905418162,-4.3411346082526165,335.6702971358523,338.12060546875,66111000.0,68336360.0,1.0329976603963102,-0.005378274163879038,0.012402013237865368,2,47,-0.9923938268739866,0.011230861800044257
2020-11-19,333.4137524851548,335.8327710162456,332.0542080453416,335.4577331542969,59940900.0,19,3,47,11,2020,0.004210047418303775,0.004201209964056512,3.7785629709039767,2.0439806691420586,334.4482374052947,334.0513610839844,70591300.0,66815300.0,0.8971133857065672,-0.012034890269773002,0.011230861800044257,3,47,-0.0992540986710096,0.009781902523787349
2020-11-20,335.1952382596468,335.40151339696433,333.08561787899174,333.1606140136719,70417300.0,20,4,47,11,2020,-0.006847715564715973,-0.0068712687542212365,2.315895517972592,-2.0346242459749533,333.8825817632093,335.4577331542969,59940900.0,68320320.0,1.030693357408162,0.004210047418303775,0.009781902523787349,4,47,-0.967616788366261,0.007661534554274874
