Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
1994-02-08,26.974341226523478,26.974341226523478,26.831714174433465,26.938684463500977,188200,8,1,6,2,1994
1994-02-09,26.95652379719301,27.063494129721555,26.920867019683495,27.045665740966797,144600,9,2,6,2,1994
1994-02-10,27.027823382235592,27.045651761775325,26.813882827758793,26.81388282775879,883900,10,3,6,2,1994
1994-02-11,26.831718764611633,26.97434584110126,26.706920072683207,26.903032302856445,519400,11,4,6,2,1994
1994-02-14,26.84954255594472,27.027826371057234,26.813885792922214,26.938684463500977,2742100,14,0,7,2,1994
1994-02-15,26.992177874104925,27.09914819593097,26.956521100162913,27.08131980895996,374700,15,1,7,2,1994
1994-02-16,27.116980805227406,27.116980805227406,27.010010466745246,27.063495635986328,287600,16,2,7,2,1994
1994-02-17,27.18828645583571,27.20611484039691,26.831718764611633,26.903032302856445,342400,17,3,7,2,1994
1994-02-18,26.920858523050946,26.938686906178795,26.671261159261068,26.74257469177246,313300,18,4,7,2,1994
1994-02-22,26.813899376998247,27.010011672973633,26.813899376998247,27.010011672973633,154500,22,1,8,2,1994
1994-02-23,27.045654752568485,27.063483134079735,26.84954255594472,26.938684463500977,391700,23,2,8,2,1994
1994-02-24,26.849558218144313,26.849558218144313,26.56430394756642,26.58213233947754,770800,24,3,8,2,1994
1994-02-25,26.617784402080787,26.7069263458252,26.56429923583414,26.706926345825195,531300,25,4,8,2,1994
1994-02-28,26.778239900820726,26.849553455816253,26.7069263458252,26.706926345825195,333000,28,0,9,2,1994
1994-03-01,26.706919186875904,26.760404338785534,26.457321811297625,26.59994888305664,423600,1,1,9,3,1994
1994-03-02,26.26120316455642,26.63559913635254,26.189889646119063,26.63559913635254,581500,2,2,9,3,1994
1994-03-03,26.599938217265493,26.599938217265493,26.492967956338152,26.564281463623047,223200,3,3,9,3,1994
1994-03-04,26.564285617915186,26.706912654789896,26.475143719868488,26.63559913635254,595800,4,4,9,3,1994
1994-03-07,26.724764554700585,26.813906531200587,26.724764554700585,26.778249740600586,539800,7,0,10,3,1994
1994-03-08,26.796061430385407,26.796061430385407,26.63560597271843,26.671262741088867,880300,8,1,10,3,1994
1994-03-09,26.706914842089095,26.813885128506005,26.582116174602696,26.796056747436523,2500100,9,2,10,3,1994
1994-03-10,26.77824465049984,26.77824465049984,26.492990379921945,26.58213233947754,207400,10,3,10,3,1994
1994-03-11,26.61777640375159,26.76040347088489,26.475149336618294,26.724746704101562,576600,11,4,10,3,1994
1994-03-14,26.83172577305844,26.83172577305844,26.724755437750567,26.760412216186523,345900,14,0,11,3,1994
1994-03-15,26.813888224283854,26.8673733736674,26.724746308644615,26.74257469177246,748600,15,1,11,3,1994
1994-03-16,26.77824948073695,26.956533432006836,26.689107505102008,26.956533432006836,455500,16,2,11,3,1994
1994-03-17,26.867391456371895,26.992190222260813,26.867391456371895,26.956533432006836,133000,17,3,11,3,1994
1994-03-18,26.8251192114469,26.986500276221648,26.807187982027482,26.950637817382812,365500,18,4,11,3,1994
1994-03-21,26.860980743245335,26.932705658447592,26.80718705684364,26.8789119720459,324800,21,0,12,3,1994
1994-03-22,26.87891289970515,27.00443150564106,26.8251192114469,26.950637817382812,435700,22,1,12,3,1994
1994-03-23,26.932701110839844,27.004426013931294,26.91476988506698,26.932701110839844,698500,23,2,12,3,1994
1994-03-24,26.82512582537299,26.87891952689446,26.484432382403682,26.60995101928711,1200500,24,3,12,3,1994
1994-03-25,26.627891559990086,26.699616520421035,26.358922958374023,26.358922958374023,100900,25,4,12,3,1994
1994-03-28,26.394756317138672,26.43061875778696,26.16165045292481,26.394756317138672,1117200,28,0,13,3,1994
1994-03-29,26.394780804692914,26.412712041652625,25.874774932861328,25.874774932861328,338400,29,1,13,3,1994
1994-03-30,25.892703551602718,25.964428492188873,25.51614761352539,25.51614761352539,1123900,30,2,13,3,1994
1994-03-31,25.51613520172483,25.64165378669466,24.97819840899697,25.587860107421875,788800,31,3,13,3,1994
1994-04-04,24.870620070488002,25.265107194893723,24.870620070488002,25.193382263183594,2627300,4,0,14,4,1994
1994-04-05,25.44441050764906,25.71337890625,25.44441050764906,25.71337890625,1179000,5,1,14,4,1994
1994-04-06,25.749241359396795,25.76717258597019,25.53406664051604,25.71337890625,516500,6,2,14,4,1994
1994-04-07,25.695461168626707,25.892704764477994,25.552011280734863,25.838911056518555,666100,7,3,14,4,1994
1994-04-08,25.78510095022775,25.78510095022775,25.516132581484065,25.641651153564453,242400,8,4,14,4,1994
1994-04-11,25.7133765180795,25.85682631734354,25.65061723090148,25.749238967895508,203300,11,0,15,4,1994
1994-04-12,25.776138199256888,25.820966265690377,25.659585226529813,25.71337890625,1409200,12,1,15,4,1994
1994-04-13,25.704404575549802,25.767163847272457,25.39060821693653,25.578886032104492,364100,13,2,15,4,1994
1994-04-14,25.534066428149092,25.72234430560384,25.480272748876306,25.587860107421875,419900,14,3,15,4,1994
1994-04-15,25.578894494209745,25.695447465967447,25.543032041361222,25.587860107421875,387300,15,4,15,4,1994
1994-04-18,25.61475445782697,25.686479356553818,25.336820475260417,25.417510986328125,369100,18,0,16,4,1994
1994-04-19,25.390630793932583,25.55201192186012,25.23821528422324,25.45339012145996,472200,19,1,16,4,1994
1994-04-20,25.480282576363248,25.543041893053797,25.292004626291597,25.426488876342773,508000,20,2,16,4,1994
1994-04-21,25.534060250576285,25.80302858186747,25.444404140145892,25.767166137695312,200300,21,3,16,4,1994
1994-04-22,25.829924815625354,25.847856037295347,25.668543820595417,25.74026870727539,301800,22,4,16,4,1994
1994-04-25,25.731310898663462,26.027176145930323,25.731310898663462,26.009244918823242,394600,25,0,17,4,1994
1994-04-26,25.973393315196123,26.01822140169111,25.92856522870113,25.982358932495117,399000,26,1,17,4,1994
1994-04-28,25.92856307521975,25.964425541437205,25.713388277915023,25.794078826904297,287000,28,3,17,4,1994
1994-04-29,25.74925627414336,25.910637406780747,25.71339380022394,25.874774932861328,481900,29,4,17,4,1994
1994-05-02,25.874768883728784,26.23339353908192,25.7851127198905,26.036149978637695,275000,2,0,18,5,1994
1994-05-03,26.045107373037407,26.05407298659095,25.85682948841304,26.009244918823242,183400,3,1,18,5,1994
1994-05-04,26.063043995456802,26.063043995456802,25.865800456447495,25.96442222595215,401900,4,2,18,5,1994
1994-05-05,25.99131765405172,26.0361457286534,25.928558349609375,25.928558349609375,659800,5,3,18,5,1994
1994-05-06,25.80303360896404,25.80303360896404,25.587858902009508,25.677515029907227,216300,6,4,18,5,1994
1994-05-09,25.6058056311693,25.677530576914872,25.408562030368977,25.45339012145996,499300,9,0,19,5,1994
1994-05-10,25.578890796809375,25.731306199384125,25.56095957297705,25.650615692138672,583400,10,1,19,5,1994
1994-05-11,25.623720070167824,25.65958251953125,25.345786087601272,25.417510986328125,210600,11,2,19,5,1994
1994-05-12,25.578886504757403,25.605783335992687,25.48026479022802,25.54302406311035,305200,12,3,19,5,1994
1994-05-13,25.61474894640445,25.61474894640445,25.417505517345685,25.54302406311035,321300,13,4,19,5,1994
1994-05-16,25.596812830473244,25.67750330874794,25.543019178290113,25.551984786987305,450400,16,0,20,5,1994
1994-05-17,25.56993375279597,25.928558349609375,25.534071293114625,25.928558349609375,470200,17,1,20,5,1994
1994-05-18,25.946495547230775,26.215464056704487,25.829942526458833,26.11684226989746,824800,18,2,20,5,1994
1994-05-19,26.063035467764927,26.314072617093245,26.063035467764927,26.242347717285156,531000,19,3,20,5,1994
1994-05-20,26.197533403404456,26.215464637766814,26.10787723159267,26.143739700317383,370400,20,4,20,5,1994
1994-05-23,26.116829158923178,26.125794771404784,26.018207421625494,26.09889793395996,262700,23,0,21,5,1994
1994-05-24,26.17062139299036,26.305105572810454,26.17062139299036,26.206483840942383,549600,24,1,21,5,1994
1994-05-25,26.10788010721197,26.29615808875436,26.018223925525113,26.278226852416992,738200,25,2,21,5,1994
1994-05-26,26.269238117893032,26.358894220684476,26.242341287055602,26.29613494873047,369600,26,3,21,5,1994
1994-05-27,26.251326516798468,26.323051452636715,26.206498431899565,26.32305145263672,162000,27,4,21,5,1994
1994-05-31,26.242357589700863,26.340979364038652,26.197529510456413,26.287185668945312,160000,31,1,22,5,1994
1994-06-01,26.224423814912807,26.403736114501953,26.14373328009769,26.403736114501953,200500,1,2,22,6,1994
1994-06-02,26.421651473262536,26.421651473262536,26.331995377323402,26.37682342529297,55100,2,3,22,6,1994
1994-06-03,26.394774483039036,26.618914891352887,26.31408393604605,26.529258728027344,550400,3,4,22,6,1994
1994-06-06,26.58304394701996,26.663734468275667,26.502353425764248,26.52028465270996,99300,6,0,23,6,1994
1994-06-07,26.47547232370241,26.520300417714772,26.412712992085098,26.484437942504883,120600,7,1,23,6,1994
1994-06-08,26.547173358149088,26.547173358149088,26.26923942565918,26.26923942565918,131900,8,2,23,6,1994
1994-06-09,26.385803809233934,26.412700653076172,26.332010121549462,26.412700653076172,80500,9,3,23,6,1994
1994-06-10,26.439609274869046,26.511334223732714,26.439609274869046,26.45754051208496,83100,10,4,23,6,1994
1994-06-13,26.421669924844135,26.502360467539624,26.41270430898908,26.49339485168457,109700,13,0,24,6,1994
1994-06-14,26.574085412368106,26.70856965028495,26.574085412368106,26.699604034423828,161000,14,1,24,6,1994
1994-06-15,26.708559645886208,26.717525258389024,26.57407545834398,26.59200668334961,142800,15,2,24,6,1994
1994-06-16,26.59201738426855,26.66374231315397,26.565120535936522,26.645811080932617,44000,16,3,24,6,1994
1994-06-17,26.659525967423857,26.68660063834541,26.46097838066579,26.49707794189453,403800,17,4,24,6,1994
1994-06-20,26.307564875957524,26.35268934401234,26.244390620680782,26.271465301513672,137400,20,0,25,6,1994
1994-06-21,26.253404143446446,26.253404143446446,25.937533003872495,26.04583168029785,139200,21,1,25,6,1994
1994-06-22,26.118028787567486,26.235352344664367,26.090954120545128,26.145103454589844,279900,22,2,25,6,1994
1994-06-23,26.190231545766192,26.226331106821693,25.955584398905433,25.991683959960938,922500,23,3,25,6,1994
1994-06-24,25.865334527035976,25.865334527035976,25.41409003075133,25.4501895904541,353800,24,4,25,6,1994
1994-06-27,25.549464446819382,25.892410278320312,25.423115982582196,25.892410278320312,371200,27,0,26,6,1994
1994-06-28,25.901438971952047,25.901438971952047,25.55849309009345,25.76606559753418,5382300,28,1,26,6,1994
1994-06-29,25.802157964120365,26.000705524529824,25.775083296791802,25.84728240966797,311800,29,2,26,6,1994
1994-06-30,25.89240596902597,25.901430857826604,25.594584638604967,25.684833526611328,271900,30,3,26,6,1994
1994-07-01,25.81120330521636,25.81120330521636,25.630705380005057,25.739004135131836,406900,1,4,26,7,1994
1994-07-05,25.793150333315396,25.9104739702409,25.71192627698235,25.874374389648438,112000,5,1,27,7,1994
1994-07-06,25.77509593264106,25.883394655047116,25.68484699730268,25.83827018737793,174800,6,2,27,7,1994
1994-07-07,25.838263120568318,25.946561813354492,25.811188447371773,25.946561813354492,66700,7,3,27,7,1994
1994-07-08,25.784103615215944,25.982651140429365,25.77507872770624,25.93752670288086,148400,8,4,27,7,1994
1994-07-11,25.95558107898222,26.000705524529824,25.720933962134676,25.84728240966797,124000,11,0,28,7,1994
1994-07-12,25.856302412982764,25.892401962599493,25.711904214515844,25.883377075195312,257300,12,1,28,7,1994
1994-07-13,25.89240538945316,26.009728941235277,25.89240538945316,25.928504943847656,532700,13,2,28,7,1994
1994-07-14,26.054861225700904,26.262433725940294,26.036811443071393,26.208284378051758,494200,14,3,28,7,1994
1994-07-15,26.19022575023868,26.271449744639835,26.181200861971885,26.217300415039062,49100,15,4,28,7,1994
1994-07-18,26.217305740539967,26.325604421740135,26.217305740539967,26.26243019104004,72300,18,0,29,7,1994
1994-07-19,26.307558182514075,26.316583073828834,26.208284378051758,26.208284378051758,609500,19,1,29,7,1994
1994-07-20,26.226338663962178,26.226338663962178,26.027791020945255,26.090965270996094,185300,20,2,29,7,1994
1994-07-21,26.090954120545128,26.163153232604746,26.03680478650041,26.145103454589844,86300,21,3,29,7,1994
1994-07-22,26.2082772862903,26.22632706403568,26.136078175308782,26.190227508544922,151600,22,4,29,7,1994
1994-07-25,26.199251323261507,26.25340065427755,26.172176657753486,26.22632598876953,120900,25,0,30,7,1994
1994-07-26,26.217304769155287,26.235354548686544,26.172180320327136,26.199254989624023,489600,26,1,30,7,1994
1994-07-27,26.199254989624027,26.199254989624027,26.090956312436465,26.199254989624023,83200,27,2,30,7,1994
1994-07-28,26.199259084948725,26.325607561417648,26.199259084948725,26.253408432006836,828200,28,3,30,7,1994
1994-07-29,26.433908875415405,26.596356932690064,26.424883983344593,26.515132904052734,459100,29,4,30,7,1994
1994-08-01,26.533176995874424,26.65952545775954,26.50610232547047,26.641475677490234,486300,1,0,31,8,1994
1994-08-02,26.73171967388974,26.7858690047619,26.587321458230647,26.677570343017578,505500,2,1,31,8,1994
1994-08-03,26.66853851509288,26.704638059614155,26.623414084441283,26.686588287353516,144100,3,2,31,8,1994
1994-08-04,26.668549771211588,26.695624441030073,26.524151532179644,26.53317642211914,231700,4,3,31,8,1994
1994-08-05,26.39781147953593,26.47903551485758,26.370736801095383,26.442935943603516,138400,5,4,31,8,1994
1994-08-08,26.470000143963585,26.533174368650847,26.44292547624047,26.506099700927734,328600,8,0,32,8,1994
1994-08-09,26.406833117061694,26.55123138427734,26.406833117061694,26.551231384277344,105900,9,1,32,8,1994
1994-08-10,26.569286745602987,26.677585468750827,26.533187171220376,26.650510787963867,840300,10,2,32,8,1994
1994-08-11,26.587330951081253,26.704654543193968,26.415858008762672,26.551231384277344,876200,11,3,32,8,1994
1994-08-12,26.596350580765463,26.76782348915859,26.596350580765463,26.758798599243164,184100,12,4,32,8,1994
1994-08-15,26.785872584251578,26.849046812044623,26.749773025512695,26.749773025512695,325900,15,0,33,8,1994
1994-08-16,26.76784086882369,26.96638857587498,26.65954211952299,26.939313888549805,1089500,16,1,33,8,1994
1994-08-17,26.975389178791104,26.993438954086383,26.90319007761,26.921239852905273,133700,17,2,33,8,1994
1994-08-18,26.831008911132812,26.894183166893974,26.803934230092317,26.831008911132812,620000,18,3,33,8,1994
1994-08-19,26.840024806240603,26.86709947820386,26.749775899696417,26.812950134277344,103200,19,4,33,8,1994
1994-08-22,26.821971063022662,26.821971063022662,26.731722169809263,26.785871505737305,79700,22,0,34,8,1994
1994-08-23,26.90321430544957,27.06566242940062,26.867114722349335,26.939313888549805,268600,23,1,34,8,1994
1994-08-24,26.966368503589525,27.228090286254883,26.957343614532096,27.228090286254883,254700,24,2,34,8,1994
1994-08-25,27.20101395363267,27.264188173166655,27.083690403069557,27.1558895111084,147400,25,3,34,8,1994
1994-08-26,27.219083423539505,27.59812901498137,27.219083423539505,27.54397964477539,339500,26,4,34,8,1994
1994-08-29,27.61616978879835,27.715443601764616,27.516895975832078,27.525920867919922,350300,29,0,35,8,1994
1994-08-30,27.516895707718604,27.643244195717312,27.480796139718972,27.598119735717773,36000,30,1,35,8,1994
1994-08-31,27.55299554418345,27.66129424923756,27.48982129956855,27.525920867919922,356200,31,2,35,8,1994
1994-09-01,27.4356689453125,27.453718727513362,27.33639514320775,27.4356689453125,294600,1,3,35,9,1994
1994-09-02,27.562008467372745,27.562008467372745,27.273212045972638,27.318336486816406,99600,2,4,35,9,1994
1994-09-06,27.300296922656,27.35444627192408,27.219072898753883,27.32737159729004,229800,6,1,36,9,1994
1994-09-07,27.39054378477995,27.39054378477995,27.273220203494237,27.300294876098633,27900,7,2,36,9,1994
1994-09-08,27.354444925408615,27.471768509714227,27.34542003430818,27.4356689453125,284800,8,3,36,9,1994
1994-09-09,27.16493661733384,27.219085992650783,27.038588074927635,27.146886825561523,488400,9,4,36,9,1994
1994-09-12,27.14687114129189,27.182970703979777,27.02052267188428,27.06564712524414,129400,12,0,37,9,1994
1994-09-13,27.11981213790305,27.219085992650783,27.065662762586108,27.146886825561523,389200,13,1,37,9,1994
1994-09-14,27.056630395884845,27.21005358358666,27.056630395884845,27.173954010009766,423500,14,2,37,9,1994
1994-09-15,27.24613531818934,27.51688194274902,27.24613531818934,27.516881942749023,779800,15,3,37,9,1994
1994-09-16,27.311980399946,27.3936984264086,27.221182592765327,27.321060180664062,571300,16,4,37,9,1994
1994-09-19,27.38460859929423,27.50264570532567,27.321050157584992,27.348289489746094,167300,19,0,38,9,1994
1994-09-20,27.203022420144123,27.230261761686325,26.830751419067386,26.830751419067383,355600,20,1,38,9,1994
1994-09-21,26.912469443693986,26.912469443693986,26.576517564673516,26.830751419067383,397500,21,2,38,9,1994
1994-09-22,26.89431168363408,26.89431168363408,26.73995540455853,26.767194747924805,266400,22,3,38,9,1994
1994-09-23,26.776276831889817,26.8307555233077,26.631000321442126,26.67639923095703,176600,23,4,38,9,1994
1994-09-26,26.776287669211857,26.830766382679226,26.721808955744486,26.812606811523438,223000,26,0,39,9,1994
1994-09-27,26.812585521091734,26.885223748036783,26.730867515778552,26.79442596435547,479500,27,1,39,9,1994
1994-09-28,26.939695504502154,27.03957304091925,26.921535952426318,27.003253936767578,324000,28,2,39,9,1994
