open,high,low,close,volume,vwap,timestamp,pre_market,market,after_market,date,time,time_diff,otc
530.565,530.62,530.4104,530.4351,39171,532.0264759501413,2025-04-16 13:10:00-04:00,0,1,0,2025-04-16,13:10:00,1.0,
530.315,530.5642,530.26,530.315,65098,532.0226362554575,2025-04-16 13:11:00-04:00,0,1,0,2025-04-16,13:11:00,1.0,
530.27,530.36,530.22,530.345,104596,532.0166104289286,2025-04-16 13:12:00-04:00,0,1,0,2025-04-16,13:12:00,1.0,
530.33,530.555,530.31,530.555,140874,532.0095737950697,2025-04-16 13:13:00-04:00,0,1,0,2025-04-16,13:13:00,1.0,
530.56,530.825,530.5,530.54,83869,532.0053737236572,2025-04-16 13:14:00-04:00,0,1,0,2025-04-16,13:14:00,1.0,
530.58,531.0475,530.545,530.94,63236,532.0030829200867,2025-04-16 13:15:00-04:00,0,1,0,2025-04-16,13:15:00,1.0,
530.93,531.11,530.83,531.06,52300,532.001408734829,2025-04-16 13:16:00-04:00,0,1,0,2025-04-16,13:16:00,1.0,
531.05,531.215,531.04,531.198,0,532.001408734829,2025-04-16 13:17:00-04:00,0,1,0,2025-04-16,13:17:00,1.0,
531.2099,531.4399,531.17,531.38,72762,531.9998777950517,2025-04-16 13:18:00-04:00,0,1,0,2025-04-16,13:18:00,1.0,
531.36,531.5663,531.2901,531.355,53577,531.9987100141385,2025-04-16 13:19:00-04:00,0,1,0,2025-04-16,13:19:00,1.0,
531.3984,531.62,531.1925,531.214,47773,531.9974450174273,2025-04-16 13:20:00-04:00,0,1,0,2025-04-16,13:20:00,1.0,
531.21,531.675,531.19,531.625,45825,531.9968699942467,2025-04-16 13:21:00-04:00,0,1,0,2025-04-16,13:21:00,1.0,
531.59,531.71,531.4709,531.695,40857,531.9964550409841,2025-04-16 13:22:00-04:00,0,1,0,2025-04-16,13:22:00,1.0,
531.66,531.69,530.72,530.77,155729,531.9900625819987,2025-04-16 13:23:00-04:00,0,1,0,2025-04-16,13:23:00,1.0,
530.76,530.9697,530.66,530.8463,60029,531.9877692130782,2025-04-16 13:24:00-04:00,0,1,0,2025-04-16,13:24:00,1.0,
530.83,530.94,530.749,530.83,40281,531.9862135557905,2025-04-16 13:25:00-04:00,0,1,0,2025-04-16,13:25:00,1.0,
530.84,530.9876,530.716,530.9876,55560,531.9843662051195,2025-04-16 13:26:00-04:00,0,1,0,2025-04-16,13:26:00,1.0,
530.93,531.2799,530.92,531.24,56581,531.9829664905225,2025-04-16 13:27:00-04:00,0,1,0,2025-04-16,13:27:00,1.0,
531.29,531.55,531.27,531.4302,51806,531.9820163884972,2025-04-16 13:28:00-04:00,0,1,0,2025-04-16,13:28:00,1.0,
531.46,531.6199,531.42,531.5295,57670,531.981152211326,2025-04-16 13:29:00-04:00,0,1,0,2025-04-16,13:29:00,1.0,
530.45,530.45,528.38,528.81,544841,531.9032020140997,2025-04-16 13:31:00-04:00,0,1,0,2025-04-16,13:31:00,1.0,
528.74,529.63,528.415,529.25,254409,531.8813220185893,2025-04-16 13:32:00-04:00,0,1,0,2025-04-16,13:32:00,1.0,
529.18,529.18,528.39,528.975,227894,531.8604097275063,2025-04-16 13:33:00-04:00,0,1,0,2025-04-16,13:33:00,1.0,
528.96,529.13,528.41,528.46,158917,531.8434332923229,2025-04-16 13:34:00-04:00,0,1,0,2025-04-16,13:34:00,1.0,
528.49,529.04,528.4212,528.775,163695,531.8277344126212,2025-04-16 13:35:00-04:00,0,1,0,2025-04-16,13:35:00,1.0,
528.66,528.9594,528.47,528.795,100859,531.8191582499769,2025-04-16 13:36:00-04:00,0,1,0,2025-04-16,13:36:00,1.0,
528.82,529.37,528.53,529.31,187251,531.8045999837296,2025-04-16 13:37:00-04:00,0,1,0,2025-04-16,13:37:00,1.0,
529.25,529.25,528.71,528.84,104191,531.7950598612911,2025-04-16 13:38:00-04:00,0,1,0,2025-04-16,13:38:00,1.0,
528.8,528.98,527.99,528.23,321207,531.7600393734987,2025-04-16 13:39:00-04:00,0,1,0,2025-04-16,13:39:00,1.0,
